ID,Title,TMDB_id,IMGID,Release,Runtime,Genres,Language,Cast,Director,Producer,Writer,Sound Designer,Editor,Director of Photography,Composer,Art Direction,Production Design,Costume Design,Makeup Artist,Title
[Film96292],In Another Country,103753,/k3yhKHTkMzmgHyN5uArZNqxNoq.jpg,2012-05-30,89,Drama,ko,"Isabelle Huppert,Yu Jun-sang,Jung Yu-mi,Moon Sung-keun,Youn Yuh-jung",Hong Sang-soo,"Hong Sang-soo,Kim Cho-hee",,,Hahm Sung-won,"Park Hong-yeol,Jee Yune-jeong",Jeong Yong-jin,,,,,In Another Country
[Film174329],Mid90s,437586,/9Tw0Y3DK5kGIU9X1yw3Q9gCkOlb.jpg,2018-10-19,86,"Drama,Comedy",en,"Sunny Suljic,Katherine Waterston,Lucas Hedges,Na-kel Smith,Olan Prenatt",Jonah Hill,"Scott Rudin,Jonah Hill,Lila Yacoub,Ken Kao,Eli Bush,Mikey Alfred",,Aaron Glascock,Nick Houy,Christopher Blauvelt,"Trent Reznor,Atticus Ross",Justin Allen,Jahmin Assa,,"Tara Lang,Erin Walters",Mid90s
[Film135950],Fateful Findings,197599,/uSixEGXd0tYbXP3z4cQvHzhj5Ke.jpg,2013-05-23,80,"Drama,Fantasy",en,"Neil Breen,Klara Landrat,Jennifer Autry,David Silva",Neil Breen,Neil Breen,Neil Breen,,,,,,,,,Fateful Findings
[Film186561],The Bears' Famous Invasion of Sicily,537655,/tmSLN2bNCQ8fEex3rEw7GobJP3Z.jpg,2019-10-09,82,"Animation,Adventure,Family,Fantasy",fr,"Leïla Bekhti,Jean-Claude Carrière,Thierry Hancisse,Thomas Bidegain",Lorenzo Mattotti,"Christophe Jankovic,Valérie Schermann",,Jean-Marc Lentretien,"Sophie Reine,Nassim Gordji Tehrani",,René Aubry,,,,,The Bears' Famous Invasion of Sicily
[Film177619],Tragedy Girls,413857,/ifngaBZDROgHz4sgSzL75TD90Ll.jpg,2017-10-20,98,"Horror,Comedy",en,"Brianna Hildebrand,Alexandra Shipp,Jack Quaid,Kevin Durand,Timothy V. Murphy",Tyler MacIntyre,"Craig Robinson,Cameron Van Hoy,Anthony Holt,Edward Mokhtarian,Armen Aghaeian,Tara Ansley","Tyler MacIntyre,Chris Lee Hill",Daniele Carli,Martin Pensa,Pawel Pogorzelski,Russ Howard III,,Mars Feehery,Dakota Keller,"Nina Alcantara,Sandra Solomon",Tragedy Girls
[Film83275],4:44 Last Day on Earth,86820,/A7ZJEhAhStHFKYRNT85laIwwayB.jpg,2011-09-07,82,"Drama,Science Fiction",en,"Willem Dafoe,Shanyn Leigh,Natasha Lyonne,Paul Hipp,Pat Kiernan",Abel Ferrara,"Vincent Maraval,Brahim Chioua,Pablo Larraín,Peter Danner,Juan de Dios Larraín",Abel Ferrara,Neil Benezra,Anthony Redman,Ken Kelsch,,Sara K. White,Frank DeCurtis,Moira Shaughnessy,Caroline Blanchard,4:44 Last Day on Earth
[Film216375],Cenote,618510,/qkp71E2LZdNTVA58fwi5IOcgaJ3.jpg,2019-10-12,75,Documentary,es,"Araceli del Rosario Chulim Tun,Juan de la Rosa Mibmay",Kaori Oda,"Jorge Bolado,Kaori Oda,Marta Hernaiz Pidal",Kaori Oda,,"Kaori Oda,Takeshi Hata",Kaori Oda,,,Marta Hernaiz Pidal,,,Cenote
[Film98400],"Camille Claudel, 1915",110428,/jHU5CiEk4QoCrvxJV8uOLxi3y5y.jpg,2013-03-13,95,Drama,fr,"Juliette Binoche,Jean-Luc Vincent,Robert Leroy,Armelle Leroy-Rolland,Emmanuel Kauffman",Bruno Dumont,"Rachid Bouchareb,Jean Bréhat,Muriel Merlin",Bruno Dumont,,"Bruno Dumont,Basile Belkhiri",Guillaume Deffontaines,,Riton Dupire-Clément,Riton Dupire-Clément,"Alexandra Charles,Brigitte Massay-Sersour",,"Camille Claudel, 1915"
[Film149590],Allegiant: Part 1,262504,/mnDachFRlreBxHMmg2hdIOYMaTI.jpg,2016-03-09,120,"Adventure,Science Fiction,Action,Mystery",en,"Shailene Woodley,Theo James,Zoë Kravitz,Miles Teller,Jeff Daniels",Robert Schwentke,"Douglas Wick,Lucy Fisher,Pouya Shahbazian",,Steve Boeddeker,Stuart Levy,Florian Ballhaus,Joseph Trapanese,"Scott Dougan,Alex McCarroll",Alec Hammond,Marlene Stewart,"Michal Bigger,Claudia Humburg,Duane Saylor",Allegiant: Part 1
[Film187661],Non Non Biyori Vacation,494471,/9Zytm8p0hUoUIVOFDrlGm0yCDE0.jpg,2018-08-25,71,"Comedy,Animation,Adventure,Drama",ja,"Rie Murakawa,Kana Asumi,Ayane Sakura,Kotori Koiwai,Ryoko Shintani",Shinya Kawatsura,Mieko Tsuruta,Reiko Yoshida,,,,Hiromi Mizutani,,,,,Non Non Biyori Vacation
[Film23620],The Way Back,49009,/dt9eTT8zmydFX4VZEdEtYpBhh01.jpg,2010-09-03,133,"Drama,Adventure,History",en,"Jim Sturgess,Ed Harris,Saoirse Ronan,Mark Strong,Colin Farrell",Peter Weir,"Peter Weir,Nigel Sinclair,Keith Clark,Joni Levin",,Richard King,Lee Smith,Russell Boyd,Burkhard von Dallwitz,Kess Bonnet,John Stoddart,Wendy Stites,"Robin Beauchesne,Greg Funk,Yana Stoyanova",The Way Back
[Film201823],Guns Akimbo,,,,,,,,,,,,,,,,,,,Guns Akimbo
[Film147516],Love & Peace,43347,/1nXN4e3IoTJD42ci7WHZeI1Cgpm.jpg,2010-11-22,112,"Drama,Comedy,Romance",en,"Jake Gyllenhaal,Anne Hathaway,Oliver Platt,Hank Azaria,Josh Gad",Edward Zwick,"Pieter Jan Brugge,Edward Zwick,Marshall Herskovitz,Scott Stuber,Noam Dromi,Charles Randolph",,,Steven Rosenblum,Steven Fierberg,James Newton Howard,Gary Kosko,Patti Podesta,Deborah Lynn Scott,"Peter Swords King,Vivian Baker,Elaine L. Offers,Rachel Kick",Love & Peace
[Film57249],I Saw the Devil,49797,/zp5NrmYp80axIGiEiYPmm1CW6uH.jpg,2010-08-12,142,"Thriller,Horror",ko,,Kim Jee-woon,"Kim Jung-hwa,Kim Jae-young",,,"Nam Na-young,Kim Mi-young",Lee Mo-gae,Mowg,,Jo Hwa-seong,Kwon Yoo-jin,,I Saw the Devil
[Film162126],American Made,337170,/23ILgoPSO5ShKcTZOuiTVfqFAUB.jpg,2017-08-18,115,"Action,Crime,Comedy",en,"Tom Cruise,Sarah Wright,Domhnall Gleeson,Alejandro Edda,Jesse Plemons",Doug Liman,"Brian Grazer,Kim Roth,Doug Davison,Brian Oliver,Ray Angelic,Tyler Thompson",Gary Spinelli,Paul Hsu,Dylan Tichenor,César Charlone,Christophe Beck,"Christina Eunji Kim,Justin O'Neal Miller,Patricia Arango,María Fernanda Muñoz",Dan Weil,"Kym Barrett,Jenny Gering","Jamie Cline,Laura Dandridge,Anthony Brooks",American Made
[Film100712],Obława,166045,/kxlApZWJF3g3o0vLFSkJM82p5F3.jpg,2012-10-16,96,"Drama,Thriller,War",pl,"Marcin Dorociński,Maciej Stuhr,Sonia Bohosiewicz,Weronika Rosati,Andrzej Zieliński",Marcin Krzyształowicz,"Krzysztof Gredzinski,Malgorzata Jurczak",Marcin Krzysztalowicz,,"Adam Kwiatek,Wojciech Mrówczynski",Arkadiusz Tomiak,Michal Wozniak,,,,,Obława
[Film173572],Let the Sunshine In,431017,/7HSbTWvHfaywSpkETtlZqqcnItT.jpg,2017-09-27,94,"Comedy,Drama,Romance",fr,"Juliette Binoche,Xavier Beauvois,Philippe Katerine,Josiane Balasko,Sandrine Dumas",Claire Denis,Olivier Delbosc,,,Guy Lecorne,Agnès Godard,"Tindersticks,Stuart Staples",,Arnaud de Moleron,,,Let the Sunshine In
[Film184946],Permanent Green Light,499471,/sJnHp55dnKihzPAMPmXC48rFF9N.jpg,2018-01-27,92,Drama,fr,"Benjamin Sulpice,Théo Cholbi,Julien Fayeulle,Sylvain Decloitre,Milo Riquart","Dennis Cooper,Zac Farley",,"Dennis Cooper,Zac Farley",,Avril Besson,,,,,,,Permanent Green Light
[Film152473],B-Movie: Lust & Sound in West-Berlin 1979-1989,318042,/44BiWEueOk4XKDqt2SYDSc8tNDl.jpg,2015-02-05,94,"Documentary,Music",en,"Mark Reeder,Blixa Bargeld,David Bowie,Eric Burdon,Nick Cave","Klaus Maeck,Jörg A. Hoppe,Heiko Lange",,,,Alexander von Sturmfeder,,,,,,,B-Movie: Lust & Sound in West-Berlin 1979-1989
[Film176657],Little Woods,451918,/nbmevOFXOtx3n2pfj4gtSxpcSFh.jpg,2019-04-19,103,"Drama,Thriller",en,"Tessa Thompson,Lily James,Luke Kirby,James Badge Dale,Lance Reddick",Nia DaCosta,"Tim Headington,Gabrielle Nadig,Rachael Fung,David Stone",,,Catrin Hedström,Matt Mitchell,Brian McOmber,,Yvonne Boudreaux,Colin Wilkes,,Little Woods
[Film174591],Paddington 2,346648,/gMIpsbNCWhFvpe0l6ozns88QSfJ.jpg,2017-11-09,104,"Adventure,Comedy,Family",en,"Ben Whishaw,Hugh Bonneville,Sally Hawkins,Samuel Joslin,Madeleine Harris",Paul King,David Heyman,,Glenn Freemantle,"Jonathan Amos,Mark Everson",Erik Wilson,Dario Marianelli,"Gareth Cousins,James Price,Andrea Borland",Gary Williamson,"Lindy Hemming,Timothy Everest",,Paddington 2
[Film214509],David Bowie Is Dead,519118,/lizfHBdz2Qcv6NVrP0vYvD4sYZO.jpg,2018-04-19,17,Documentary,en,Mark Jenkin,Mark Jenkin,,,,,,,,,,,David Bowie Is Dead
[Film199439],The Perfection,529962,/tPDe68PDsgIGMs6wdJLtcwVVxA7.jpg,2018-09-20,90,"Horror,Thriller,Drama",en,"Allison Williams,Logan Browning,Steven Weber,Alaina Huffman,Glynis Davies",Richard Shepard,"Richard Shepard,Bill Block,Stacey Reiss","Richard Shepard,Eric C. Charmelo,Nicole Snyder",,David Dean,Vanja Cernjul,Paul Haslinger,,John Marcynuk,Beverley Huynh,,The Perfection
[Film106659],Museum Hours,128133,/6iiBrKR7FeBY7HuRNkkPNDs01yC.jpg,2012-08-08,106,Drama,en,"Mary Margaret O'Hara,Bobby Sommer,Ela Piplits,Marcus O'Hara,Deborah Gzesh",Jem Cohen,"Jem Cohen,Gabriele Kranzelbinder,Paolo Calamita",Natalie Lettner,Jem Cohen,"Jem Cohen,Marc Vives",,,,,,,Museum Hours
[Film151529],The Shift,321919,/tAl2R5jKQbUl67x4cMqRHAM9tmC.jpg,2013-04-05,75,Drama,en,"Leo Oliva,Casey Fitzgerald,Danny Glover,Genesis Ochoa",Lee Cipolla,,Leo Oliva,,,,,,,,,The Shift
[Film104799],Alien: Covenant,126889,/zecMELPbU5YMQpC81Z8ImaaXuf9.jpg,2017-05-09,122,"Horror,Science Fiction,Mystery",en,"Michael Fassbender,Katherine Waterston,Billy Crudup,Danny McBride,Demián Bichir",Ridley Scott,"Ridley Scott,David Giler,Walter Hill,Mark Huffam,Michael Schaefer",,"Michael Fentum,Oliver Tarney",Pietro Scalia,Dariusz Wolski,,"H.R. Giger,Charlie Revai,Damien Drew,Jacinta Leong",Chris Seagers,Janty Yates,Tess Natoli,Alien: Covenant
[Film100134],American Hustle,168672,/z6O1KDhfWDTm5ZBr6Ovr0eg8LqO.jpg,2013-12-03,138,"Drama,Crime",en,"Christian Bale,Amy Adams,Bradley Cooper,Jeremy Renner,Jennifer Lawrence",David O. Russell,"Charles Roven,Jonathan Gordon,Richard Suckle,Megan Ellison","David O. Russell,Eric Warren Singer",,"Alan Baumgarten,Jay Cassidy,Crispin Struthers",Linus Sandgren,Danny Elfman,Jesse Rosenthal,Judy Becker,Michael Wilkinson,"Trish Seeney,Janeen Schreyer",American Hustle
[Film138707],The Brothers Grimsby,267193,/snwjRGxnPGDbtjfl0lmqLbextot.jpg,2016-02-24,83,"Action,Comedy",en,"Sacha Baron Cohen,Mark Strong,Isla Fisher,Penélope Cruz,Rebel Wilson",Louis Leterrier,"Sacha Baron Cohen,Anthony Hines,Peter Baynham,Nira Park,Todd Schulman",,Roland N. Thai,"Jonathan Amos,Evan Henke,James Thomas",Oliver Wood,"Erran Baron Cohen,David Buckley",,Kave Quinn,,,The Brothers Grimsby
[Film174844],The Realm,,,,,,,,,,,,,,,,,,,The Realm
[Film178942],Gemini,453405,/uTALxjQU8e1lhmNjP9nnJ3t2pRU.jpg,2019-10-02,117,"Science Fiction,Action,Thriller",en,"Will Smith,Mary Elizabeth Winstead,Clive Owen,Benedict Wong,Douglas Hodge",Ang Lee,"Jerry Bruckheimer,Don Murphy,Dana Goldberg,Don Granger,David Ellison",,,Tim Squyres,Dion Beebe,Lorne Balfe,"Robert Cowper,Karl Probert,John Collins,Diana Trujillo,Bence Erdelyi,Gergely Rieger,Lissette Schettini",Guy Hendrix Dyas,"Suttirat Anne Larlarb,Cristina Spiridakis","Judy Murdock,Aisling Nairn,Caroline Monge,Judit Farkas-Arful",Gemini
[Film106081],Winter of Discontent,137079,/9kiGRpKuzIdtMfWtvo8mTpzCbcv.jpg,2013-08-23,96,Drama,ar,"Amr Waked,Farah Youssef,Salah Hanafy,Moataz Mosallam,Tamer Abdul-Hamid",Ibrahim El-Batout,,"Ibrahim El-Batout,Ahmed Amer",,,,,,,,,Winter of Discontent
[Film179101],Ex Libris – The New York Public Library,446173,/5UAtolZFuOFYqUpHcDYamsVKWvb.jpg,2017-09-13,205,Documentary,en,"Elvis Costello,Richard Dawkins,Patti Smith,Ta-Nehisi Coates",Frederick Wiseman,Frederick Wiseman,,,Frederick Wiseman,John Davey,,,,,,Ex Libris – The New York Public Library
[Film184558],Bird Box,405774,/rGfGfgL2pEPCfhIvqHXieXFn7gp.jpg,2018-12-13,124,"Thriller,Drama,Science Fiction",en,"Sandra Bullock,Trevante Rhodes,Jacki Weaver,Rosa Salazar,Danielle Macdonald",Susanne Bier,"Clayton Townsend,Scott Stuber,Chris Morgan,Dylan Clark,Barbara Muschietti",,"Glenn Freemantle,Ben Barker",Ben Lester,Salvatore Totino,,"Richard L. Johnson,Erik Polczwartek,Bryan Lane",Jan Roelfs,Signe Sejlund,"Whitney James,Kristina Vogel",Bird Box
[Film106012],Wadjda,129112,/w4iCIZ1kWSOCt0yELjfUMNAToUF.jpg,2012-08-31,98,Drama,ar,"Reem Abdullah,Waad Mohammed,Abdullrahman Algohani,Ahd,Sultan Al Assaf",Haifaa al-Mansour,"Gerhard Meixner,Roman Paul",,Sebastian Schmidt,Andreas Wodraschke,Lutz Reitemeier,Max Richter,Tarik Saeed,Thomas Molt,Peter Pohl,Oliver Ziem-Schwerdt,Wadjda
[Film151013],Green Room,313922,/1DZkTrukHOk0Y2Q1Oeqj3HBxpVD.jpg,2016-04-15,95,"Horror,Crime,Thriller",en,"Anton Yelchin,Imogen Poots,Alia Shawkat,Joe Cole,Callum Turner",Jeremy Saulnier,"Neil Kopp,Anish Savjani,Victor Moyers",Jeremy Saulnier,Roland Vajs,Julia Bloch,Sean Porter,"Brooke Blair,Will Blair",Benjamin Hayden,Ryan Warren Smith 	,Amanda Needham,"Eva Lohse,Nancy J. Hvasta Leonardi",Green Room
[Film136617],The Salt of the Earth: A Journey With Sebastião Salgado,,,,,,,,,,,,,,,,,,,The Salt of the Earth: A Journey With Sebastião Salgado
[Film180155],"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",289333,/pqGtStSCU0F3cZyEItCaqol24Mi.jpg,2014-08-29,76,Comedy,en,Jim Jefferies,Shannon Hartman,,Jim Jefferies,,,,,"Michael Goldsheft,Mel Lovric",Tom Lenz,,,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton"
[Film104199],Puella Magi Madoka Magica the Movie Part I: The Beginning Story,152042,/kJjtXLRR1mV7kEUuSnCKDEmN94G.jpg,2012-10-05,131,"Thriller,Animation,Fantasy",ja,"Aoi Yuki,Chiwa Saito,Eri Kitamura,Kaori Mizuhashi,Ai Nonaka","Akiyuki Simbo,Yukihiro Miyamoto","Atsuhiro Iwakami,Yoshinao Doi,Osamu Hosokawa,Kozue Kananiwa,Hiroo Maruyama,Hiroyuki Kobayashi",,,Rie Matsubara,Shinichiro Eto,Yuki Kajiura,Ken Naito,"Ayumi Shiraishi,Yosuke Anai",,,Puella Magi Madoka Magica the Movie Part I: The Beginning Story
[Film87845],Wreck-It Ralph,82690,/tlboPAzzBu04D89hJ57CZXmF1fx.jpg,2012-01-01,101,"Family,Animation,Comedy,Adventure",en,"John C. Reilly,Sarah Silverman,Jack McBrayer,Jane Lynch,Ed O'Neill",Rich Moore,"Clark Spencer,Monica Lago-Kaytis",,Gary Rydstrom,Tim Mertens,,Henry Jackman,Ian Gooding,Mike Gabriel,,,Wreck-It Ralph
[Film128857],The Interview,228967,/tIDC4xT65l7a8qbgg8GvwD5g8c5.jpg,2014-12-25,113,"Action,Comedy",en,"James Franco,Seth Rogen,Lizzy Caplan,Randall Park,Diana Bang","Seth Rogen,Evan Goldberg","Seth Rogen,Evan Goldberg,James Weaver",,,"Zene Baker,Evan Henke",Brandon Trost,Henry Jackman,James Steuart,Jon Billington,,,The Interview
[Film130181],Three Landscapes,220049,/ovpwJL1FYGrCuySq9Tt224JhEVs.jpg,2013-09-09,47,Documentary,en,,Peter B. Hutton,,,,,,,,,,,Three Landscapes
[Film182239],The Happytime Murders,412988,/rWxkur51srfVnMn2QOFjE7mbq6h.jpg,2018-08-22,91,"Action,Comedy,Crime",en,"Melissa McCarthy,Bill Barretta,Elizabeth Banks,Joel McHale,Maya Rudolph",Brian Henson,"Brian Henson,Melissa McCarthy,Ben Falcone,Jeffrey M. Hayes",,George H. Anderson,Brian Scott Olds,Mitchell Amundsen,Christopher Lennertz,Christopher Burian-Mohr,Chris L. Spellman,Arjun Bhasin,"Melanie Hughes,Ma Kalaadevi Ananda,Michelle Audrina Kim",The Happytime Murders
[Film160603],Swiss Army Man,347031,/8pxn8CQ6SD6tly75lrKw08wfZKv.jpg,2016-06-24,97,"Comedy,Drama,Romance,Fantasy,Adventure",en,"Paul Dano,Daniel Radcliffe,Mary Elizabeth Winstead,Antonia Ribero,Timothy Eulich","Daniel Scheinert,Daniel Kwan","Miranda Bailey,Lawrence Inglee,Eyal Rimmon,Lauren Mann,Jonathan Wang","Daniel Scheinert,Daniel Kwan",,Matthew Hannam,Larkin Seiple,"Andy Hull,Robert McDowell",David Duarte,Jason Kisvarday,Stephani Lewis,Leslie Devlin,Swiss Army Man
[Film107452],The Homesman,264656,/83NgplG9zmNw6vrr77ytZBWDCFK.jpg,2014-05-18,122,"Western,Drama",en,"Hilary Swank,Tommy Lee Jones,Grace Gummer,Miranda Otto,Sonja Richter",Tommy Lee Jones,"Luc Besson,Peter Brant,Brian Kennedy","Tommy Lee Jones,Wesley Oliver,Kieran Fitzgerald",Derek Vanderhorst,Roberto Silvi,Rodrigo Prieto,Marco Beltrami,Guy Barnes,Merideth Boswell,Lahly Poore,,The Homesman
[Film205527],The Forest of Love,631997,/ndAU1A3JgGRExX6VPyOXQbEk0av.jpg,2019-10-11,151,"Drama,Crime,Horror,Thriller",ja,"Kippei Shiina,Shinnosuke Mitsushima,Kyoko Hinami,Young Dais,Eri Kamataki",Sion Sono,Hiroshi Muto,,,"Sion Sono,Takayuki Masuda",Sohei Tanikawa,Kenji Katoh,,Takashi Matsuzuka,,,The Forest of Love
[Film203251],Corpus Christi,471707,/6VZlm8sEwxkE3L5nXxz17QLj1sF.jpg,2019-09-10,116,Drama,pl,"Bartosz Bielenia,Aleksandra Konieczna,Eliza Rycembel,Tomasz Ziętek,Barbara Kurzaj",Jan Komasa,"Aneta Cebula-Hickinbotham,Leszek Bodzak",,"Kacper Habisiak,Marcin Kasiński",Przemysław Chruścielewski,Piotr Sobociński Jr.,"Evgueni Galperine,Sacha Galperine",,Marek Zawierucha,,Aneta Brzozowska,Corpus Christi
[Film147388],Masterminds,213681,/4CXgye1p8Vr7taDG389QhhHDUZ4.jpg,2016-09-29,94,"Action,Comedy,Crime",en,"Zach Galifianakis,Owen Wilson,Kristen Wiig,Kate McKinnon,Leslie Jones",Jared Hess,"John Goldwyn,Lorne Michaels","Hubbel Palmer,Emily Spivey,Chris Bowman",,"David Rennie,Keith Brachmann",Erik Wilson,Geoff Zanelli,Elliott Glick,Clayton Hartley,Sarah Edwards,,Masterminds
[Film146293],Suburra,356296,/spILSUcmNG1Uq8fPQsiNaP5fpo7.jpg,2015-10-14,130,"Crime,Drama,Thriller",it,"Pierfrancesco Favino,Claudio Amendola,Alessandro Borghi,Elio Germano,Greta Scarano",Stefano Sollima,"Éric Névé,Marco Chimenz,Giovanni Stabilini,Riccardo Tozzi,Gina Gardini",,,Patrizio Marone,Paolo Carnera,,,Paki Meduri,Veronica Fragola,Barbara Morosetti,Suburra
[Film105188],Pawn Sacrifice,245698,/5vcLstd2hYn0XhyuEKaPbBZAqSh.jpg,2015-09-16,115,"Thriller,Drama",en,"Tobey Maguire,Lily Rabe,Peter Sarsgaard,Liev Schreiber,Sophie Nélisse",Edward Zwick,"Tobey Maguire,Edward Zwick,Gail Katz",,"Lon Bender,Kris Fenske",Steven Rosenblum,Bradford Young,James Newton Howard,"Jean-Pierre Paquet,Robert Parle,Aron Bergmann Magnússon",Isabelle Guay,Renée April,"Kathy Kelso,Sabrina Trudel",Pawn Sacrifice
[Film144221],Happy Valley,250745,/xyBAJKLABZrcep3IdpQovgKa6jU.jpg,2014-11-14,98,Documentary,en,,Amir Bar-Lev,"John Battsek,Jonathan Koch,Ken Dornstein",,,Dan Swietlik,"Kirsten Johnson,Nelson Hume",H. Scott Salinas,,,,,Happy Valley
[Film135350],Jimmy's Hall,262958,/lo5MjmuMTTcgGVsup5RvjtDj4T7.jpg,2014-05-30,106,"History,Drama",en,"Barry Ward,Simone Kirby,Jim Norton,Andrew Scott,Brían F. O'Byrne",Ken Loach,Rebecca O'Brien,"Paul Laverty,Donal O'Kelly",,Jonathan Morris,,,Stephen Daly,Fergus Clegg,Eimer Ní Mhaoldomhnaigh,"Audrey Doyle,Blue Evans,Emma Moffat,Martina Byrne,Kate Donnelly,Elaine Finnan,Tara Gannon Carr",Jimmy's Hall
[Film87084],Djinn,229138,/woW3UhIRYb6xJjv0sbS2dKtDo8Y.jpg,2013-10-31,85,Horror,en,"Khalid Laith,Aiysha Hart,Razane Jammal,May Calamawy",Tobe Hooper,"Tim Smythe,Daniela Tully",,,Andrew Cohen,Joel Ransom,BC Smith,"Tyler Bishop Harron,Martin Sullivan,Gianni Ranagnani",Brentan Harron,Angela Schnoeke-Paasch,Melissa Anchondo,Djinn
[Film168124],"Psychonauts, the Forgotten Children",361705,/xS6M8jigRzQ0oFG0SdAQBfmEYtd.jpg,2017-02-24,75,"Science Fiction,Animation,Drama",es,"Andrea Alzuri,Eva Ojanguren,Josu Cubero","Pedro Rivero,Alberto Vázquez",,"Pedro Rivero,Alberto Vázquez",,Iván Miñambres,,,,,,,"Psychonauts, the Forgotten Children"
[Film164984],Wind River,395834,/pySivdR845Hom4u4T2WNkJxe6Ad.jpg,2017-08-03,107,"Crime,Drama,Mystery,Thriller",en,"Jeremy Renner,Elizabeth Olsen,Gil Birmingham,Kelsey Asbille,Teo Briones",Taylor Sheridan,"Peter Berg,Basil Iwanyk,Matthew George,Elizabeth A. Bell,Wayne L. Rogers",Taylor Sheridan,Tom Ozanich,Gary D. Roach,Ben Richardson,"Nick Cave,Warren Ellis",Lauren Slatten,Neil Spisak,Kari Perkins,Greg T. Moon,Wind River
[Film115572],The Book Thief,203833,/wj4U5sMLcJMa3WR9CpRR9e2sdgZ.jpg,2013-11-08,131,Drama,en,"Geoffrey Rush,Sophie Nélisse,Emily Watson,Nico Liersch,Ben Schnetzer",Brian Percival,"Karen Rosenfelt,Ken Blancato",Michael Petroni,Glenn Freemantle,John Wilson,Florian Ballhaus,John Williams,"Anja Müller,Jens Löckmann",Simon Elliott,Anna B. Sheppard,"Marika Knappe,Susanne Kasper",The Book Thief
[Film77718],Beyond the Black Rainbow,50037,/2kYdBFvzV330q5QKBUAW9Dx58ey.jpg,2010-12-03,110,"Fantasy,Science Fiction,Horror",en,"Michael J Rogers,Scott Hylands,Marilyn Norry,Eva Bourne",Panos Cosmatos,"Oliver Linsley,Christya Nordstokke",Panos Cosmatos,Eric J. Paul,Nicholas T. Shepard,Norm Li,,,Bob Bottieri,Kathi Moore,,Beyond the Black Rainbow
[Film84765],"Into the Abyss: A Tale of Death, a Tale of Life",77365,/2ogmMOC3B7A9vSUseh3f5O4CGA9.jpg,2011-11-11,105,"Documentary,Crime",en,"Jason Burkett,Werner Herzog,Michael Perry,Jeremy Richardson,Kristen Willis",Werner Herzog,,Werner Herzog,,Joe Bini,Peter Zeitlinger,Mark De Gli Antoni,,,,,"Into the Abyss: A Tale of Death, a Tale of Life"
[Film145663],Queen of Earth,300542,/pnkTFRx3fPh6NTSBYmSSjkp48SC.jpg,2015-02-07,90,"Drama,Mystery,Thriller",en,"Elisabeth Moss,Katherine Waterston,Patrick Fugit,Kentucker Audley,Keith Poulson",Alex Ross Perry,"Elisabeth Moss,Joe Swanberg,Alex Ross Perry,Adam Piotrowicz",,Ryan M. Price,Robert Greene,Sean Price Williams,Keegan DeWitt,,Anna Bak-Kvapil,Amanda Ford,Emma Strachman,Queen of Earth
[Film141230],Shaun the Sheep Movie,263109,/dhVYlfMNc2bfXPB83LLL00I4l9n.jpg,2015-02-05,85,"Family,Animation,Comedy,Adventure",en,"Justin Fletcher,Omid Djalili,Richard Webber","Mark Burton,Richard Starzak","Paul Kewley,Julie Lockhart","Mark Burton,Richard Starzak",Adrian Rhodes,Sim Evan-Jones,"Dave Alex Riddett,Charles Copping",Ilan Eshkeri,,Matt Perry,,,Shaun the Sheep Movie
[Film153361],Guardians of the Galaxy Vol. 2,283995,/y4MBh0EjBlMuOzv9axM4qJlmhzz.jpg,2017-04-19,137,"Adventure,Action,Science Fiction",en,"Chris Pratt,Zoe Saldana,Dave Bautista,Vin Diesel,Bradley Cooper",James Gunn,Kevin Feige,James Gunn,"David Acord,Addison Teague","Craig Wood,Fred Raskin",Henry Braham,,"Thomas Valentine,Vlad Bina,Stephen Christensen,Harry E. Otto,Jann K. Engel,Elena Albanese,Iain McFadyen",Scott Chambliss,Judianna Makovsky,Daniel McGraw,Guardians of the Galaxy Vol. 2
[Film105011],London: The Modern Babylon,128129,/3VZGEvwGShdKk2SoTlVziXtckyY.jpg,2012-08-03,129,,en,"Michael Gambon,Malcolm McLaren,Hetty Bower,Miss Marsh,Keith Allen",Julien Temple,"Julien Temple,Stephen Malit,Amanda Temple",Julien Temple,,Caroline Richards,Steve Organ,JC Carroll,,,,,London: The Modern Babylon
[Film149907],Tag,455980,/eXXpuW2xaq5Aen9N5prFlARVIvr.jpg,2018-05-30,100,"Comedy,Action",en,"Ed Helms,Jake Johnson,Jon Hamm,Hannibal Buress,Jeremy Renner",Jeff Tomsic,"Todd Garner,Mark Steilen",,,Josh Crockett,Larry Blanford,Germaine Franco,,David Sandefur,Denise Wingate,,Tag
[Film173006],#67,,,,,,,,,,,,,,,,,,,#67
[Film190429],McQueen,508003,/bc5kAqhNfLitH7zMlLvLRbxV0xD.jpg,2018-06-08,111,Documentary,en,"Alexander McQueen,Bernard Arnault,Joseph Bennett,Magdalena Frackowiak,Jodie Kidd",Ian Bonhôte,"Paul Van Carter,Nick Taussig,Ian Bonhôte,Andee Ryder",Peter Ettedgui,,Cinzia Baldessari,Will Pugh,,,,,,McQueen
